781.599,1300.911,514.971,787.85,616.556,1824.48,2592.449,1031.173,710.809,654.949,744.686,533.477,1286.228,1240.656
692.776,2238.678,519.409,1456.475,729.371,2173.622,2519.071,991.789,649.706,686.622,1035.953,622.128,1485.007,1197.406
699.693,1525.625,512.817,1050.406,641.395,2007.601,2245.032,1157.872,752.831,683.68,719.477,740.581,1355.632,1129.698
553.026,1192.491,557.115,917.188,700.355,2062.074,2247.16,1110.346,637.75,668.09,976.919,639.977,1530.647,1343.469
653.635,1030.134,560.476,924.6,611.992,2271.351,2378.609,1104.624,677.809,781.365,840.744,660.221,1581.265,1283.385
581.479,834.839,523.688,906.688,642.403,2196.237,2267.199,1030.256,772.956,660.75,899.477,682.244,1374.904,1163.906
591.193,808.902,527.918,759.506,673.419,2012.122,2223.423,1010.008,787.801,678.917,741.012,577.535,1333.177,1081.906
1007.719,793.205,475.168,825.55,652.573,2211.622,2426.885,1150.571,643.993,620.609,927.477,613.174,1294.265,1437.219
701.307,659.482,490.308,821.506,767.887,2157.932,2434.192,1124.955,635.662,633.545,921.442,710.512,1396.596,1176.396
635.995,733.634,730.428,849.7,760.282,2191.973,2315.321,1038.075,727.86,614.84,1047.86,671.326,1342.875,1182.594
561.359,1579.58,532.889,910.612,777.323,1904.939,2345.141,1065.977,668.14,623.846,860.302,744.302,1499.735,1157.938
589.323,2275.348,568.798,1502.637,733.879,2151.459,2197.974,1161.617,759.39,639.551,821.767,665.453,1206.184,1342.719
523.135,1484.67,531.375,920.412,641.331,2072.676,2064.519,1065.977,652.044,605.788,936,593.198,1483.427,1260.823
564.849,1194.821,527.75,860.7,788.895,2138.906,2269.917,1172.556,691.897,693.32,990,607.965,1317.853,1207.604
737.089,1036.75,460.543,835.95,692.427,2304.27,2335.91,1283.015,673.096,642.32,770.198,563.116,1400.265,1173.062
586.557,831.321,494.577,849.625,634.863,2085.892,2401.173,1069.541,682.581,675.058,812.209,652.884,1473.198,1424.167
570.786,1063.214,503.721,929.606,627.282,2081.932,2227.846,1162.241,702.904,643.744,751.802,597.291,1394.61,1175.938
562.146,1249.58,520.596,847.562,606.823,2335.162,2152.923,1117.835,621.61,645.442,780.535,583.953,1348.368,1107.969
654.958,913.607,667.529,904.425,640.774,2201.987,2375.974,1157.098,619.89,649.449,828.5,568.826,1199.757,1043.833
981.656,789.777,541.851,876.263,681.008,2028.696,2382.173,1335.759,689.022,671.269,975.558,626.523,1296.427,1249.271
641,777.393,557.423,788.706,667.952,2270.791,2494.571,1075.098,666.963,672.301,880.919,725.64,1395.235,1062.76
684.875,1313.455,641.293,773.275,616.016,2053.081,2525.583,1064.549,822.904,696.692,695.395,550.907,1292.353,1160.969
591.146,1203.384,523.462,1079.206,678.758,1950.142,2336.789,1052.459,668.044,592.955,995.488,652.721,1212.971,1149.479
611.568,953.438,563.154,888.769,723.161,2046.682,2249.564,1009.714,765.103,656.801,839.058,798.919,1577.765,1142.865
567.099,785.812,493.865,771.581,666.145,2086.574,2131.66,1130.729,659.544,624.449,793.593,725.209,1409.868,1267.698
487.255,770.688,522.697,864.694,680.21,1976.885,2116.878,1097.053,620.257,587.981,889.186,678.407,1357.971,1178.302
564.193,1534.17,554.668,814.906,603.065,1960.291,2211.929,1011.511,692.794,584.25,990.384,569.849,1498.103,1207.615
560.755,1296.152,554.058,848.013,648.419,1762.074,2141.173,1067.774,713.463,633.712,732.186,674.512,1322.346,1210.344
559.99,881.875,512.841,827.975,655.565,1785.838,2167.365,1128.744,774.993,716.077,748.977,619.512,1485.89,1239.688
656.698,944.009,551.519,813.069,681.04,1997.304,2279.244,1090.887,696.596,614.436,773.919,604.465,1354.956,1134.573
543.453,833.223,462.159,830.106,664.46,2049.297,2348.789,1132.045,682.596,680.481,744.174,590.058,1374.007,1241.188
1089.63,726.92,479.567,756.037,595.589,2243.594,2394.821,1023.256,697.985,588.712,917.756,585.198,1263.581,1218.385
718.531,1191.741,511.63,1067.081,621.863,2047.75,2128.526,1079.767,658.632,630.622,740.581,725.953,1401.941,1208.469
579.547,1924.652,679.13,909.312,624.815,2272.419,2240.045,1188.211,795.919,576.57,857.616,610.081,1317.059,1066.208
648.667,1241.821,528.87,820.381,603.097,2084.561,1740.192,1118.519,784.625,599.167,653.872,643.93,1281.096,1064.104
642.318,1072.795,550.938,871.938,676.887,1930.797,2006.045,1039.534,649.765,693.237,784.919,544.081,1358.743,1210.5
595.734,823.295,562.524,850.481,631.96,1856.041,2161.5,1017.459,615.985,634.147,922.209,628.302,1257.11,1228.5
815.297,876.768,485.529,795.987,634.831,1867.696,2060.872,1106.361,705.838,727.32,821.105,641.023,1406.331,1019.198
651.969,790.973,495.832,861.144,669.726,1811.027,1923.212,1005.248,570.471,636.994,802.895,657.872,1277.007,1328.635
924.833,732.571,466.812,1464.375,656.823,2024.439,2227.449,1133.519,792.162,660.115,675.826,563.581,1443.706,1078.583
661.828,935.107,509.005,944.844,666.081,1712.926,2097.083,1041.759,813.463,668.686,826.302,676.209,1366.507,1127.573
671.448,959.839,530.587,902.65,677.524,2058.068,1742.865,1113.429,650.831,644.564,701.733,630.221,1300.787,1070.99
575.875,661.866,536.486,803.256,602.879,1936.845,1827.006,1127.947,754.5,643.596,750.233,568.407,1391.485,1365.49
587.927,731.536,467.606,829.525,650.976,2102.257,1838.583,1167.038,714.154,727.635,723.837,640.756,1432.14,1110.062
1003.255,873.982,486.452,816.881,677.306,2296.682,1999.513,1058.707,666.676,676.737,822.326,643.209,1417.89,1217.792
619.516,694.348,727.788,844.806,603.548,2172.054,2018.487,978.744,757.059,592.417,707.36,554.988,1276.096,1097.854
599.677,665.554,553.043,784.075,791.524,2325.068,1808.609,1134.09,727.846,607.955,810.244,615.523,1477.985,1180.677
611.865,737.143,518.058,784.362,719.226,2174.676,1750.91,1050.902,655.353,635.942,853.36,617.407,1589.382,1125.708
540.432,676.982,478.822,841.5,722.702,2140.263,1926.583,1125.489,624.985,640.494,861.919,675.942,1258.118,1199.99
554.552,803.562,525.226,895.062,701.815,1989.628,1860.494,1130.15,735.654,617.365,861.721,620.488,1392.059,1172.708
769.245,637.812,543.615,1331.375,701.484,2152.338,2007.115,1111.917,881.743,717.103,744.872,636.5,1331.743,1099.208
612.115,653.188,512.452,911.269,679.484,2065,1974.423,1106.038,700.404,723.122,821.512,633.872,1334.162,1263.844
654.141,1290.33,524.38,829.231,708.129,2112.804,1981.891,1077.684,572.566,714.25,964.209,707.826,1326.559,1113.073
906.573,1758.107,534.37,876.131,728.806,2224.128,1822.891,1197.481,789.338,692.673,782.849,709.698,1369.787,1101.667
613.917,1670.509,473.577,908.975,695.968,1864.432,1749.603,1020.722,637.015,627.615,872.767,642.5,1297.956,1150.552
611.766,1111.286,535.678,804.5,727.468,2058.622,1773.904,1041.12,652.39,687.891,761.977,611.43,1234.721,1078.75
615.188,1042.732,510.986,818.338,692.718,2386.622,1778.359,1147.436,710.36,673.635,944.512,592.035,1341.706,1126.104
583.344,840.964,515.014,847.756,784.976,2135.77,1561.199,1094.421,721.176,691.724,796.116,622.895,1375.397,1106.729
556.812,923.214,532.534,881.525,675.089,2083.885,1799.378,1148.925,620.463,638.288,880.465,631.407,1396.919,1084.76
650.719,818.688,537.322,894.938,624.097,2451.473,1895.968,1084.398,689.787,705.737,797.919,677.744,1339.066,1222.906
599.422,1588.661,605.356,930.45,689.137,2256.676,1819.494,1134.15,799.059,671.058,852.814,648.442,1315.375,1138.823
1037.891,1718.411,533.75,805.412,647.508,2343.973,1792.776,1161.143,705.066,673.865,897.349,707.023,1319.75,1104.615
706.583,1264.384,461.986,783.281,564.105,2298.669,1779.615,1082.88,733.206,642.308,792.558,687.651,1394.956,1158.104
582.318,902.536,491.154,767.206,629.548,2279.622,1762.538,1042.038,731.809,696.25,770.465,673.86,1499.853,1130.479
715.802,957.607,497.904,897.4,655.145,2177.547,1458.846,1167.203,697.816,701.763,811.36,658.221,1348.404,1326
548.656,774.125,502.947,1214.35,664.323,2182.838,1680.391,1134.519,802.794,675.147,730.163,672.5,1332.677,1139.698
617.328,788.527,502.851,954.05,656.177,2373.439,1570.641,1060.602,730.654,680.744,829.814,639.221,1283.206,1225.958
855.5,707.018,501.894,941.05,552.266,2389.257,1686.474,1146.617,692.728,697.808,873.279,661.86,1303.088,1139.177
703.24,989.964,557.173,755.275,604.008,2493.027,1596.782,1181.955,578.581,622.891,764.558,631.895,1345.948,1185.927
619.677,1861.661,462.25,763.919,709.968,2283.25,1680.596,1036.549,996.412,771.712,796.081,665.023,1392.118,1257.771
556.323,1780.545,527.25,881.406,748.766,2206.635,1554.058,1053.368,620.904,677.417,816.233,687.081,1267.89,1298.635
827.401,1367.571,474.014,902.331,613.113,2305.365,1460.468,1098.211,745.478,692.481,678.058,685.907,1344.11,1160.438
684.104,1070.92,547.236,831.35,697.831,2312.149,1562.16,940.902,776.816,773.545,883.512,518.419,1383.985,1272.323
547.219,728.33,530.548,930.031,606.556,2313.669,1648.064,1143.203,757.566,666.827,864.221,673.767,1293.507,1128.365
917.703,740.339,561.889,843.963,662.798,2331.973,1461.712,1073.195,588.184,646.397,736.605,703.395,1404.706,1173.427
637.01,757.143,494.649,826.781,665.75,2100.709,1504.538,1206.977,760.213,758.994,778.872,617.523,1306.985,1059.198
586.474,722.714,528.341,835.544,695.573,1959.682,1490.712,1018.699,669.882,685.07,787.628,578.081,1402.463,1205.365
614.271,732.688,517.688,794.594,631.29,2091.912,1144.821,991.165,639.257,717.276,781.849,527.012,1294.404,1224.854
598.87,1621.839,501.74,825.438,646.597,2225.189,1378.891,993.594,700.515,658.231,775.744,686.314,1289.412,1088.865
538.979,1447.214,454.221,914.825,707.75,1928.574,1226.359,1068.85,740,614.224,782.663,771.128,1358.235,1081.917
737.021,915.491,491.962,852.306,713.194,2237.277,1298.423,1077.677,826.772,682.013,855.965,633.605,1343.309,1271.292
622.74,878.241,493.428,968.25,664.444,2447.406,1412.699,1015.053,700.801,801.019,891.756,698.267,1307.221,1182.219
568.651,736.661,545.072,847.381,619.685,2260.487,1562.186,1138.534,725.066,849.346,683.756,584.826,1281.478,1122.292
607.839,739.929,509.053,851.7,650.21,2422.324,1289.942,1019.09,686.228,957.487,801.14,560.291,1346.721,1169.958
769.682,714.348,503.837,799.619,618.726,2542.689,1682.006,1223.835,680.36,969.622,755.105,690.977,1236.471,1023.312
667.604,1072.054,491.769,844.594,615.565,2183.209,1424.237,1154.211,673.566,1092.064,725.558,638.93,1410.706,1232.875
565.526,1985.759,523.591,892.694,606.629,2099.669,1401.019,1093.617,629.154,974.718,806.419,694.36,1097.544,1070.208
584.13,1316.062,511.986,892.956,615.71,2262.176,1358.327,1183.188,726.588,1239.667,793.279,652.442,1199.265,1070.781
739.854,1002.304,438.707,833.344,634.605,2273.791,1363.103,1130.955,686.684,1144.013,793.733,568.291,1220.294,1036.167
638.042,934.321,468.346,800.406,639.79,2001.622,1339.788,988.962,637.772,1122.269,932.023,604.907,1259.265,1173.542
611.922,876.027,497.067,924.356,678.782,2060.115,1128.442,994.346,633.375,1174.417,708.523,574.895,1240.993,1015.677
916.969,752.67,451.678,730.7,572.54,2256.385,1405.199,1016.376,649.971,1310.013,816.209,717.198,1203.118,1212.833
636.031,1215.482,477.923,797.513,659.089,2251.777,1331.987,1078.564,659.426,1292.801,839.651,579.395,1143.765,1219.271
648.005,989.402,479.154,885.237,661.661,2325.628,1311.006,1159.759,694.632,1276.026,786.349,584.035,1160.427,1332.604
536.578,670.107,497.909,814.963,685.718,2332.02,1421.397,1063.429,678.353,1260.622,690.477,744.942,1261.677,1032.125
665.698,905.607,533.702,857.088,910.202,2218.156,1513.41,1184.135,679.051,1359.436,742.64,576.081,1332.89,1032.594
602.938,652.58,490.582,878.95,935.774,2016.243,1315.801,1233.143,722.191,1293.096,930.244,683.186,1194.081,1079.385
569.401,734.857,509.476,869.006,952.839,1938.946,1226.641,1051.684,607.581,1343.154,942.279,670.256,1206.956,1117.958
598.5,663.652,496.288,961.019,923.863,2090.737,1365.75,1194.188,719.868,1236.577,821.198,634.523,1166.14,1189.812
665.609,723.938,456.019,833.037,1099.056,2133.257,1577.122,1107.444,655.118,1352.429,814.802,667.605,1228.007,1094.115
582.62,1404.5,544.178,787.569,1041.46,2336.669,1503.455,1132.083,629.515,1381.897,815.988,568.081,1234.037,1188.677
641.917,1873.339,517.106,876.3,1102.379,2590.959,1467.808,1107.331,708.926,1396.84,877.012,620.558,1273.279,1029.5
707.396,1443.036,516.462,814.875,941.202,2631.169,1664.641,1014.684,629.713,1440.795,890.116,627.779,1320.404,1154.667
603.891,1090.196,520.947,1077.537,1019.081,2637.527,1645,1080.165,714.044,1418.353,910.14,760.314,1320.096,969.396
584.557,970.161,481.365,811.781,743.766,2725.689,1675.141,1190.451,647.5,1419.167,780.953,795.07,1228.721,1080.479
1065.328,854.625,462.447,863.206,668.919,2767.932,1632.359,1023.135,645.941,1431.429,749.291,749.57,1318.265,1021.542
761.661,842.58,537.534,828.675,642.048,2577.622,1680.936,1094.481,729.566,1530.558,892.442,626.233,1320.713,1072.74
579.516,620.696,489.764,774.525,725.629,2649.73,1578.365,1022.451,699.353,1541.744,879.221,646.023,1278.507,1133.146
638.943,758.268,546.178,855.369,725.895,2643.101,1425.301,1130.88,653.324,1470.878,1012.151,725.698,1262.691,1203.729
580.328,1069.607,509.673,871.638,1084.435,2822.176,1614.731,1188.398,597.265,1471.077,835.919,588.57,1225.515,1074.594
908.99,1626.393,467.24,913.756,1142.508,2793.237,1834.167,1143.459,769.809,1482.019,820.872,588.209,1146.427,1209.688
643.188,1241.929,485.38,896.769,1310.815,2705.689,1865.071,1082.18,681.654,1598.577,735.488,612.302,1163.272,1155.698
673.714,1006.527,423.471,980.006,1472.855,2655.149,1634.25,1035.602,640.074,1523.84,1042.86,699.128,1328.427,1107.74
711.083,882.723,460.856,848.375,1716.597,2654.757,1672.494,1176.083,640.706,1593.712,963.547,844.965,1292.066,1272.49
646.573,711.696,495.726,953.013,1493.863,2571.074,1578.5,1113.985,651.868,1493.449,773.86,495.593,1228.412,1094.448
598.25,807.027,492.582,916.831,1615.226,2774.094,1648.654,1112.692,814.765,1606.949,913.86,583.93,1379.125,1032.49
743.656,655.536,465.274,871.425,1566.024,2772.899,1534.212,1148.835,724.154,1561.84,824.326,591.442,1219.897,1220.812
623.786,666.339,478.688,886.206,1736.105,2750.824,1519.333,1168.744,593.853,1520.365,896.07,741.302,1394.434,1208.635
568.49,607.643,482.082,805.231,1758,2622.601,1543.776,946.331,644.162,1373.75,842.384,669.198,1254.427,1163.583
578.339,702.17,505.716,913.912,1879.806,2600.824,1516.41,1063.759,611.684,1329.891,775.988,691.744,1197.162,1019.177
702.776,604.804,497.688,945.331,1726.919,2504.513,1518.282,1172.323,653.36,1493.282,765.988,612.512,1348.603,1066.917
572.802,725.741,475.577,957.444,1842.952,2679.041,1445.846,1062.759,876.36,1492.244,888.919,702.942,1224.066,1021.771
564.026,670.161,465.471,888.731,1629.677,2656.649,1419.699,1207.609,693.199,1253.34,886,645.314,1165.713,1253.844
875.812,600.911,533.298,936.213,1846.21,2735.513,1523.494,1194.18,716.066,1350.692,863.558,604.663,1289.86,1165.573
618.521,693.5,530.736,884.506,1914.484,2597.784,1579.897,1065.12,672.993,1372.199,900.314,628.919,1260.809,1045.281
508.307,1411.339,538.639,872.438,2006.863,2525.737,1647.667,1050.872,673.522,1427.532,830.209,633.791,1500.948,1080.812
866.047,1553.429,510.596,841.781,1986.613,2498.237,1512.686,976.444,713.044,1512.865,809.233,725.605,1349.353,1208.271
745.62,1188.161,494.971,1297.794,1866.484,2712.906,1624.032,1025.226,826.868,1363.795,850.767,687.791,1391.757,1007.052
618.422,870.768,519.139,855.444,2029.21,2749.399,1762.051,1122.105,707.985,1285.936,902.721,713.198,1276.279,1158.531
650.172,774.348,526.673,935.588,1955.444,2396.257,1788.41,1041.331,746.853,1370.179,931.012,631.698,1351.618,1121.375
893.797,1460.812,475.582,992.169,1807.766,2561.588,1561.269,1047.406,637.375,1345.333,740.558,586.233,1343.294,1122.604
669.698,1214.661,489.793,913.244,1805.927,2477.662,1671.365,1065.316,729.544,1371.083,765.674,632.767,1216.096,1091.938
561.677,873.312,434.178,981.688,2037.879,2475.649,1593.365,1082.955,1006.684,1297.769,843.442,566.721,1087.118,1160.365
605.427,982.625,504.005,897.706,1952.847,2362.304,1629.872,1035.143,767.39,1354.526,990.047,668.14,1151.029,975.802
650.609,696.009,514.231,936.706,1802.766,2600.115,1541.571,993.835,669.507,1302.769,743.837,690.047,1110.485,1048.125
618.5,838.92,487.024,916.019,1930.524,2362.128,1650.064,1158.143,732.103,1367.84,855.291,715.442,1170.206,981.635
581.12,663.438,469.827,949.781,1723.774,2411.223,1740.199,1099.459,766.772,1290.192,760.442,656.151,1271.537,995.292
561.552,734.705,499.077,901.031,1775.589,2461.061,1693.519,1204.684,667.566,1419.917,957.605,701.593,1124.978,1219.344
604.839,717.17,467.37,959.062,1776.524,2380.196,1543.865,1152.947,689.824,1387.212,775.023,676.837,1176.838,865.177
697.755,727.33,504.269,935.006,1770.129,2509.763,1599.974,1203.263,767.441,1478.468,760.849,594.709,1213.765,1113.688
592.531,617.67,479.111,916.256,1866.161,2529.851,1876.571,1046.278,677.654,1442.859,905.244,637.674,1088.809,1141.542
554.516,775.205,469.721,930.344,1538.976,2491.365,1742.744,1089,775.721,1402.929,807.163,617.267,1388.169,1064.844
584.281,729.866,478.072,1069.881,1906.081,2576.973,1692.84,1042.895,732.287,1171.974,890.791,717,1228.022,1200.021
815.953,1014.107,528.808,887.806,1852.5,2564.52,1707.679,1277.594,686.765,1247.385,878.372,664.977,1192.559,999.896
733.245,1541.321,498.678,1013.588,1753.5,2635.662,1858.231,1101.925,801.169,1301.154,601.221,660.663,1353.934,1135.896
654.25,1298.214,496.317,1004.938,1679.734,2386.263,1693.974,1079.549,765.691,1488.885,799.221,612.267,1157.831,1059.198
1188.979,1100.143,510.173,756.756,1840.306,2247.676,1902.5,1067.451,741.426,1354.128,808.244,647.756,1162.757,1104.49
893.74,798.777,497.418,940.062,1909.976,2333.128,1921.878,1068.226,692.14,1290.147,903.047,688.872,1195.316,1027.146
641.771,794.589,508.418,1028.556,1671.468,2190.662,1461.038,940.188,640.522,1303.724,893.616,679.116,1231.706,1196.333
681.062,683.071,552.178,833.775,1809.589,2202.696,1323.481,968.789,650.485,1422.058,721.477,573.593,1109.412,1071.396
1147.214,1054.679,463.803,900.531,1624.371,2173.588,1599.333,1109.06,759.691,1233.936,814.663,585.826,1230.36,1120.375
706.479,1902.83,503.332,1042.006,1614.339,2308.412,1775.372,952.211,723.404,1247.673,883.488,675.756,1180.927,948.354
645.844,1179.259,499.106,952.756,1540.202,2245.432,1719.34,991.917,667.787,1363.397,888.698,568.779,1242.287,1258.104
626.38,1025.982,529.447,964.3,1786.766,2144.453,1517.897,1068.955,652.287,1245.987,890.837,614.256,1235.132,1268.479
1220.714,660.938,480.697,896.444,1610.629,2316.682,1884.179,1059.677,682.309,1372.878,780.907,597.605,1366.287,1047.708
914.714,759.402,483.904,829.675,1686.685,2282.054,1597.974,1093.782,583.522,1216.365,936.093,661.826,1228.853,1026.646
661.755,733.143,536.087,983.181,1741.169,2373.399,1374.859,987.496,910.456,1337.59,790.628,551.012,1386.757,962.708
667.849,1138.384,475.442,904.619,1949.25,2078.601,1390.891,1087.233,718.272,1263.481,802.128,745.465,1201.125,1216.104
576.932,1388.973,506.337,999.375,1714.702,2026.899,1381.128,1048.15,689.493,1274.724,878.616,610.814,1252.897,1214.594
554.88,863.107,489.764,889.125,1517.895,2170.061,1713.788,1154.602,847.61,1233.333,854.895,647.221,1312.706,1056.406
624.328,892.866,448.784,882.719,1674.685,2045.757,1493.821,981.812,713.125,1247.936,676.07,647.198,1236.309,1040.812
658.057,689.804,490.279,1012.619,893.637,1465.926,1529.705,1088.722,649.743,830.423,745.279,628.093,1258.397,1398.094
602.818,711.17,521.846,999.844,943.274,1357.736,1661.327,1284.173,614.096,871.936,724.047,809.442,1404.25,1075.938
662.021,759.027,502.731,864.219,867.347,1263.865,1660.635,1071.962,808.801,752.686,660.907,767.012,1489.89,1045.885
555.068,718.277,518.274,824.769,787.097,1121.5,1549.237,928.624,719.691,741.846,671.884,749.012,1354.919,1158.833
510.5,709.571,537.351,1029.356,869.242,1295.804,1427.538,1082.947,624.529,868.192,623.907,659.047,1511.632,1119.01
1396.688,792.366,570.067,886.05,896.621,1336.493,1487.513,1083.94,670.375,802.654,886.023,591.5,1351.147,1397.833
784.208,1627.045,519.058,929.844,908.202,1300.385,1548.128,1080.053,591.441,848.763,727.047,683.756,1449.331,1255.802
666.661,1535.732,496.49,932.119,789.444,1626.932,1682.205,1201.654,574.382,789.295,732.733,658.965,1380.728,1256.208
570.578,1282.848,511.101,871.787,1016.605,1374.845,1581.359,1239.895,693.493,786.34,692.058,704.453,1428.743,1262.844
585.484,957.857,484.029,891.125,897.815,1195.426,1615.237,1143.12,797.713,847.237,911.058,693.14,1285.515,1260.552
888.495,798.536,512.346,805.131,832.185,1439.939,1595.872,1047.346,735.007,692.07,746.651,550.756,1164.971,1063.083
648.026,696.688,520.904,843.3,894.54,1472.743,1615.154,1141.782,607.801,779.365,767.895,699.07,1313.029,1191.75
616.557,1443.616,499.942,819.206,859.492,1706.926,1752.276,1195.97,554.169,760.712,724.372,596.767,1254.934,1045.073
686.922,1304.384,504.462,830.006,737.677,1680.986,1782.667,1116.579,663.338,813.885,714.221,628.256,1155.787,1143.896
615.266,957.875,522.553,868.45,832.806,1678.561,1567.596,1175.684,801.412,817.385,840.919,674.372,1209.375,1149.427
813.562,779.161,503.034,793.65,792.073,1488.054,1508.885,1058.962,827.684,785.103,969.651,640,1271.221,1080.021
639.755,849.929,481.433,842.3,804.081,1278.52,1247.942,1073.466,659.272,795.776,795.674,670.186,1277.316,1169.573
618.938,822.205,487.192,965.312,844.935,1236.993,1274.058,1071.045,562.176,806.564,778.709,667.081,1311.588,1079.01
610.641,784.893,496.707,835.537,755.226,1526.027,1425.237,1179.805,681.684,738.577,707.709,645.57,1267.529,1127.719
618.557,667.946,527.505,808.169,855.581,1598.554,1726.038,1048.188,875.699,743.481,717.326,719.174,1232.522,1018.865
766.568,727.598,565.851,901.8,729.444,1778.189,1674.481,1039.12,964.794,860.353,783.791,697.302,1141.427,1173.073
825.188,828.759,510.562,854.475,786.008,1666.412,1515.615,1098.203,724.625,767.987,794.14,661.36,1333.552,1150.844
684.026,1586.384,553.702,845.019,774.508,1769.101,1442.404,1070.526,669.375,820.07,692.919,599.093,1174.448,1109.896
706.656,1736.223,537.452,705.612,704.331,1689.054,1300.904,1226.617,742.015,633.519,813.791,747.395,1277.64,996.104
577.641,1223.107,544.163,792.175,771.581,1778.351,1456.301,945.752,833.162,735.147,851.395,646.907,1211.647,1086.583
1012.688,1004.571,551.486,1008.956,782.016,1913.196,1767.205,1092.361,666.934,670.295,747.186,798.012,1291.765,1078.802
